InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537866,38992,PRODUTO TESTE,31,01/29/2011 00:00,26.66,10072.0,United Kingdom
538834,75814,PRODUTO TESTE,-5,05/11/2011 00:00,23.81,10038.0,United Kingdom
541040,61938,PRODUTO TESTE,23,09/10/2011 00:00,32.1,10078.0,United Kingdom
538240,83488,PRODUTO TESTE,47,04/17/2011 00:00,11.84,10022.0,United Kingdom
540829,17803,PRODUTO TESTE,16,11/01/2011 00:00,11.69,10017.0,United Kingdom
542725,27899,PRODUTO TESTE,25,12/06/2011 00:00,37.58,10144.0,United Kingdom
543457,82664,PRODUTO TESTE,12,02/27/2011 00:00,14.94,10015.0,United Kingdom
536891,43268,PRODUTO TESTE,5,04/05/2011 00:00,36.5,10113.0,United Kingdom
537249,96316,PRODUTO TESTE,33,01/28/2011 00:00,32.21,10155.0,United Kingdom
536856,89268,PRODUTO TESTE,12,09/17/2011 00:00,4.62,10144.0,United Kingdom
544189,18479,PRODUTO TESTE,27,11/20/2011 00:00,35.7,10089.0,United Kingdom
541868,46324,PRODUTO TESTE,27,08/08/2011 00:00,44.04,10038.0,United Kingdom
540782,75843,PRODUTO TESTE,41,02/18/2011 00:00,40.92,10186.0,United Kingdom
543118,22275,PRODUTO TESTE,46,03/05/2011 00:00,0.94,10167.0,United Kingdom
541274,87474,PRODUTO TESTE,25,01/13/2011 00:00,27.22,10122.0,United Kingdom
538119,18836,PRODUTO TESTE,-3,06/28/2011 00:00,45.71,10017.0,United Kingdom
540591,19855,PRODUTO TESTE,27,09/21/2011 00:00,30.14,10007.0,United Kingdom
542328,58909,PRODUTO TESTE,43,02/24/2011 00:00,14.87,10063.0,United Kingdom
536324,32211,PRODUTO TESTE,21,11/06/2011 00:00,10.13,10031.0,United Kingdom
541457,67523,PRODUTO TESTE,26,04/03/2011 00:00,34.4,10172.0,United Kingdom
540473,45268,PRODUTO TESTE,36,07/07/2011 00:00,38.68,10041.0,United Kingdom
536625,34368,PRODUTO TESTE,19,09/01/2011 00:00,45.67,10056.0,United Kingdom
538371,85307,PRODUTO TESTE,17,07/17/2011 00:00,45.33,10195.0,United Kingdom
540036,24353,PRODUTO TESTE,21,06/24/2011 00:00,17.29,10163.0,United Kingdom
539084,54408,PRODUTO TESTE,41,05/03/2011 00:00,30.39,10043.0,United Kingdom
538610,25163,PRODUTO TESTE,21,06/06/2011 00:00,5.53,10076.0,United Kingdom
541841,22326,PRODUTO TESTE,12,03/29/2011 00:00,5.18,10103.0,United Kingdom
539639,28466,PRODUTO TESTE,27,04/18/2011 00:00,4.04,10132.0,United Kingdom
540479,33073,PRODUTO TESTE,33,10/03/2011 00:00,46.39,10187.0,United Kingdom
543184,47082,PRODUTO TESTE,45,11/19/2011 00:00,8.05,10174.0,Eire
536838,52063,PRODUTO TESTE,44,11/06/2011 00:00,24.38,10195.0,France
539239,22488,PRODUTO TESTE,38,05/01/2011 00:00,21.94,10008.0,United Kingdom
536657,13533,PRODUTO TESTE,37,04/28/2011 00:00,16.58,10047.0,United Kingdom
544345,18519,PRODUTO TESTE,19,01/22/2011 00:00,27.12,10112.0,United Kingdom
537670,66789,PRODUTO TESTE,13,04/10/2011 00:00,0.64,10009.0,United Kingdom
543378,97654,PRODUTO TESTE,25,08/02/2011 00:00,19.32,10071.0,United Kingdom
537717,12278,PRODUTO TESTE,33,04/08/2011 00:00,24.23,10030.0,United Kingdom
538916,13127,PRODUTO TESTE,23,09/25/2011 00:00,40.26,10186.0,United Kingdom
541474,80277,PRODUTO TESTE,6,01/19/2011 00:00,35.2,10012.0,United Kingdom
543482,75245,PRODUTO TESTE,-5,05/31/2011 00:00,42.56,10029.0,United Kingdom
537600,76045,PRODUTO TESTE,-2,04/13/2011 00:00,19.13,10039.0,United Kingdom
537918,25572,PRODUTO TESTE,18,06/30/2011 00:00,7.47,10029.0,United Kingdom
543935,87888,PRODUTO TESTE,38,01/10/2011 00:00,20.35,10113.0,France
538897,66123,PRODUTO TESTE,38,06/02/2011 00:00,48.17,10072.0,United Kingdom
537887,24193,PRODUTO TESTE,39,10/15/2011 00:00,11.11,10182.0,United Kingdom
542691,20406,PRODUTO TESTE,33,11/09/2011 00:00,9.15,10052.0,United Kingdom
536820,64232,PRODUTO TESTE,-4,04/04/2011 00:00,47.24,10107.0,United Kingdom
543802,80111,PRODUTO TESTE,43,06/06/2011 00:00,47.52,10132.0,United Kingdom
543881,80291,PRODUTO TESTE,47,09/09/2011 00:00,7.89,10125.0,United Kingdom
543708,62877,PRODUTO TESTE,41,06/19/2011 00:00,38.59,10159.0,France
538657,56416,PRODUTO TESTE,19,07/18/2011 00:00,21.77,10040.0,United Kingdom
537027,72586,PRODUTO TESTE,6,05/05/2011 00:00,24.86,10101.0,United Kingdom
539828,21772,PRODUTO TESTE,44,11/02/2011 00:00,25.19,10160.0,United Kingdom
539011,42840,PRODUTO TESTE,5,08/19/2011 00:00,48.43,10172.0,France
544631,18903,PRODUTO TESTE,38,12/17/2011 00:00,9.64,10123.0,United Kingdom
541685,85496,PRODUTO TESTE,48,10/12/2011 00:00,38.77,10130.0,France
544499,64530,PRODUTO TESTE,44,05/15/2011 00:00,0.78,10172.0,United Kingdom
542757,79949,PRODUTO TESTE,23,04/30/2011 00:00,31.62,10124.0,United Kingdom
542434,54784,PRODUTO TESTE,40,02/02/2011 00:00,32.81,10189.0,United Kingdom
537006,93687,PRODUTO TESTE,40,08/16/2011 00:00,37.81,10025.0,United Kingdom
536620,93659,PRODUTO TESTE,48,10/01/2011 00:00,46.34,10069.0,United Kingdom
536418,65472,PRODUTO TESTE,14,05/10/2011 00:00,37.81,10022.0,Eire
541340,85044,PRODUTO TESTE,29,01/08/2011 00:00,36.74,10018.0,United Kingdom
537815,69360,PRODUTO TESTE,39,10/29/2011 00:00,13.06,10094.0,United Kingdom
544901,75136,PRODUTO TESTE,7,03/23/2011 00:00,49.65,10045.0,Germany
537193,32245,PRODUTO TESTE,7,08/01/2011 00:00,23.69,10081.0,Germany
544522,98414,PRODUTO TESTE,16,01/20/2011 00:00,21.16,10087.0,Eire
542008,26591,PRODUTO TESTE,14,01/23/2011 00:00,25.34,10124.0,Germany
536954,72514,PRODUTO TESTE,36,11/24/2011 00:00,20.01,10189.0,United Kingdom
536526,64613,PRODUTO TESTE,46,09/03/2011 00:00,29.89,10169.0,France
539563,18312,PRODUTO TESTE,3,01/02/2011 00:00,17.81,10075.0,United Kingdom
539050,79716,PRODUTO TESTE,12,02/06/2011 00:00,12.38,10065.0,United Kingdom
538839,16980,PRODUTO TESTE,46,06/29/2011 00:00,46.44,10154.0,United Kingdom
540757,55861,PRODUTO TESTE,27,09/06/2011 00:00,46.43,10024.0,United Kingdom
537167,83427,PRODUTO TESTE,6,06/04/2011 00:00,25.06,10108.0,United Kingdom
537165,21267,PRODUTO TESTE,28,11/15/2011 00:00,48.13,10084.0,United Kingdom
542253,42462,PRODUTO TESTE,43,08/27/2011 00:00,21.08,10036.0,United Kingdom
544912,55748,PRODUTO TESTE,15,08/13/2011 00:00,19.68,10123.0,United Kingdom
538464,93184,PRODUTO TESTE,21,04/16/2011 00:00,45.89,10064.0,United Kingdom
544387,44376,PRODUTO TESTE,28,09/06/2011 00:00,31.83,10037.0,United Kingdom
539103,20642,PRODUTO TESTE,41,11/15/2011 00:00,38.24,10130.0,United Kingdom
539022,21828,PRODUTO TESTE,26,01/18/2011 00:00,20.93,10034.0,United Kingdom
536813,27890,PRODUTO TESTE,47,09/26/2011 00:00,20.65,10134.0,United Kingdom
539809,87996,PRODUTO TESTE,36,11/18/2011 00:00,4.62,10032.0,United Kingdom
540481,79584,PRODUTO TESTE,18,06/07/2011 00:00,48.35,10086.0,United Kingdom
541973,47600,PRODUTO TESTE,21,10/07/2011 00:00,11.78,10161.0,United Kingdom
537423,86271,PRODUTO TESTE,33,05/11/2011 00:00,24.97,10045.0,United Kingdom
537698,92655,PRODUTO TESTE,-2,03/12/2011 00:00,6.17,10153.0,United Kingdom
539888,88046,PRODUTO TESTE,7,10/25/2011 00:00,32.52,10144.0,United Kingdom
536626,10408,PRODUTO TESTE,8,04/24/2011 00:00,19.85,10180.0,United Kingdom
537290,18922,PRODUTO TESTE,39,10/04/2011 00:00,38.5,10033.0,United Kingdom
541661,75292,PRODUTO TESTE,40,04/26/2011 00:00,26.65,10143.0,United Kingdom
544584,44361,PRODUTO TESTE,40,05/26/2011 00:00,6.91,10187.0,United Kingdom
541156,24299,PRODUTO TESTE,0,09/08/2011 00:00,1.03,10152.0,United Kingdom
537304,68174,PRODUTO TESTE,11,05/05/2011 00:00,11.02,10037.0,United Kingdom
544918,41991,PRODUTO TESTE,12,10/22/2011 00:00,36.36,10164.0,United Kingdom
540696,92690,PRODUTO TESTE,-4,01/15/2011 00:00,41.51,10021.0,United Kingdom
542451,61912,PRODUTO TESTE,9,01/05/2011 00:00,17.4,10117.0,France
537772,31511,PRODUTO TESTE,18,01/30/2011 00:00,27.03,10099.0,United Kingdom
541205,94111,PRODUTO TESTE,43,04/04/2011 00:00,12.38,10106.0,United Kingdom
536687,64030,PRODUTO TESTE,4,01/20/2011 00:00,44.08,10103.0,Germany
541631,36666,PRODUTO TESTE,42,05/19/2011 00:00,48.28,10006.0,United Kingdom
537820,22916,PRODUTO TESTE,40,01/09/2011 00:00,37.77,10101.0,United Kingdom
544185,59950,PRODUTO TESTE,3,10/04/2011 00:00,4.9,10187.0,Germany
536492,77254,PRODUTO TESTE,9,02/25/2011 00:00,22.14,10087.0,United Kingdom
541873,85230,PRODUTO TESTE,20,12/21/2011 00:00,49.53,10055.0,United Kingdom
537254,21477,PRODUTO TESTE,46,11/09/2011 00:00,11.85,10198.0,United Kingdom
542184,48889,PRODUTO TESTE,38,09/11/2011 00:00,33.69,10019.0,United Kingdom
540441,99997,PRODUTO TESTE,48,10/19/2011 00:00,46.96,10097.0,United Kingdom
544707,69477,PRODUTO TESTE,12,10/10/2011 00:00,38.77,10102.0,United Kingdom
541866,18303,PRODUTO TESTE,44,11/05/2011 00:00,30.64,10095.0,France
539347,92535,PRODUTO TESTE,47,07/22/2011 00:00,25.58,10184.0,United Kingdom
536786,71679,PRODUTO TESTE,27,08/16/2011 00:00,46.48,10084.0,United Kingdom
541361,51412,PRODUTO TESTE,3,06/21/2011 00:00,20.04,10194.0,United Kingdom
539969,79932,PRODUTO TESTE,9,08/16/2011 00:00,45.11,10013.0,United Kingdom
536472,68355,PRODUTO TESTE,2,05/20/2011 00:00,21.84,10146.0,United Kingdom
541231,33218,PRODUTO TESTE,39,02/15/2011 00:00,37.95,10118.0,United Kingdom
537889,81679,PRODUTO TESTE,12,12/06/2011 00:00,45.83,10048.0,United Kingdom
538108,32934,PRODUTO TESTE,33,09/13/2011 00:00,27.76,10045.0,United Kingdom
536080,30601,PRODUTO TESTE,9,09/15/2011 00:00,15.84,10143.0,United Kingdom
539348,63652,PRODUTO TESTE,48,04/13/2011 00:00,3.02,10127.0,United Kingdom
537964,11679,PRODUTO TESTE,37,10/09/2011 00:00,40.56,10122.0,United Kingdom
536646,66742,PRODUTO TESTE,15,07/09/2011 00:00,31.29,10010.0,United Kingdom
539908,59551,PRODUTO TESTE,21,01/28/2011 00:00,13.52,10119.0,United Kingdom
537981,74846,PRODUTO TESTE,-2,12/15/2011 00:00,43.93,10196.0,United Kingdom
537207,24336,PRODUTO TESTE,2,12/29/2011 00:00,46.05,10003.0,United Kingdom
540200,62225,PRODUTO TESTE,49,11/14/2011 00:00,44.41,10093.0,Germany
536569,49746,PRODUTO TESTE,39,06/23/2011 00:00,30.28,10098.0,United Kingdom
544913,25701,PRODUTO TESTE,41,03/27/2011 00:00,48.84,10179.0,France
540238,50671,PRODUTO TESTE,30,01/05/2011 00:00,43.8,10056.0,Germany
544966,93171,PRODUTO TESTE,7,09/26/2011 00:00,5.66,10095.0,United Kingdom
543932,84184,PRODUTO TESTE,0,11/22/2011 00:00,49.06,10143.0,United Kingdom
544816,24994,PRODUTO TESTE,34,02/07/2011 00:00,27.67,10012.0,Germany
540884,86205,PRODUTO TESTE,13,09/07/2011 00:00,46.04,10160.0,France
539807,60870,PRODUTO TESTE,-5,01/10/2011 00:00,38.14,10164.0,Eire
542479,14245,PRODUTO TESTE,-4,10/11/2011 00:00,32.55,10143.0,United Kingdom
536726,92799,PRODUTO TESTE,25,01/11/2011 00:00,16.67,10129.0,United Kingdom
543561,57332,PRODUTO TESTE,41,12/23/2011 00:00,1.84,10149.0,France
538912,92166,PRODUTO TESTE,14,03/04/2011 00:00,14.2,10156.0,France
536066,18854,PRODUTO TESTE,49,05/27/2011 00:00,34.45,10180.0,United Kingdom
538139,25111,PRODUTO TESTE,15,09/11/2011 00:00,43.22,10085.0,Germany
538180,91169,PRODUTO TESTE,35,11/05/2011 00:00,0.62,10091.0,United Kingdom
536127,31474,PRODUTO TESTE,8,05/13/2011 00:00,10.79,10127.0,France
542017,59441,PRODUTO TESTE,28,12/24/2011 00:00,33.82,10038.0,United Kingdom
536857,64165,PRODUTO TESTE,10,01/06/2011 00:00,14.54,10171.0,Germany
543620,95345,PRODUTO TESTE,37,06/22/2011 00:00,7.51,10154.0,United Kingdom
540078,40344,PRODUTO TESTE,20,12/27/2011 00:00,4.56,10126.0,United Kingdom
542464,77837,PRODUTO TESTE,-3,04/11/2011 00:00,32.08,10060.0,United Kingdom
539056,75778,PRODUTO TESTE,8,07/14/2011 00:00,29.95,10069.0,United Kingdom
537187,73081,PRODUTO TESTE,14,06/12/2011 00:00,43.0,10086.0,United Kingdom
537623,57015,PRODUTO TESTE,20,05/24/2011 00:00,16.08,10132.0,France
541812,16399,PRODUTO TESTE,9,10/08/2011 00:00,7.27,10155.0,United Kingdom
542444,33947,PRODUTO TESTE,26,07/09/2011 00:00,40.06,10134.0,Germany
538407,60485,PRODUTO TESTE,47,09/18/2011 00:00,49.42,10185.0,United Kingdom
539214,46993,PRODUTO TESTE,34,07/09/2011 00:00,18.34,10192.0,United Kingdom
544505,26610,PRODUTO TESTE,12,12/31/2011 00:00,43.33,10140.0,United Kingdom
543666,72199,PRODUTO TESTE,32,06/21/2011 00:00,38.25,10074.0,United Kingdom
539717,51507,PRODUTO TESTE,48,10/18/2011 00:00,45.62,10119.0,United Kingdom
538168,80661,PRODUTO TESTE,8,08/12/2011 00:00,21.51,10085.0,United Kingdom
538712,59345,PRODUTO TESTE,7,10/20/2011 00:00,5.51,10125.0,United Kingdom
540845,43260,PRODUTO TESTE,-3,11/20/2011 00:00,6.36,10162.0,United Kingdom
541101,19794,PRODUTO TESTE,41,03/24/2011 00:00,38.28,10073.0,Eire
537657,19448,PRODUTO TESTE,40,04/21/2011 00:00,43.23,10101.0,United Kingdom
536592,55642,PRODUTO TESTE,17,04/21/2011 00:00,23.12,10009.0,United Kingdom
540457,41794,PRODUTO TESTE,42,06/27/2011 00:00,3.45,10147.0,United Kingdom
543177,74638,PRODUTO TESTE,30,06/29/2011 00:00,3.8,10097.0,United Kingdom
537372,66741,PRODUTO TESTE,48,01/02/2011 00:00,30.13,10091.0,United Kingdom
539675,35587,PRODUTO TESTE,45,11/23/2011 00:00,45.97,10106.0,United Kingdom
537454,78384,PRODUTO TESTE,47,11/10/2011 00:00,20.28,10043.0,United Kingdom
538179,60922,PRODUTO TESTE,16,08/08/2011 00:00,32.71,10119.0,United Kingdom
541510,89168,PRODUTO TESTE,29,04/22/2011 00:00,27.33,10149.0,United Kingdom
538575,95779,PRODUTO TESTE,4,10/29/2011 00:00,44.54,10069.0,United Kingdom
538374,96573,PRODUTO TESTE,44,04/10/2011 00:00,41.7,10026.0,United Kingdom
544960,21420,PRODUTO TESTE,12,04/22/2011 00:00,10.37,10077.0,France
537551,57642,PRODUTO TESTE,19,12/31/2011 00:00,34.04,10039.0,United Kingdom
537703,12592,PRODUTO TESTE,27,12/04/2011 00:00,42.45,10074.0,United Kingdom
544367,89217,PRODUTO TESTE,38,08/02/2011 00:00,46.55,10125.0,United Kingdom
540951,73233,PRODUTO TESTE,35,03/03/2011 00:00,29.7,10022.0,United Kingdom
536387,33586,PRODUTO TESTE,47,02/14/2011 00:00,9.21,10149.0,United Kingdom
539824,64654,PRODUTO TESTE,34,12/18/2011 00:00,28.13,10044.0,Eire
541086,60368,PRODUTO TESTE,38,04/07/2011 00:00,33.46,10178.0,United Kingdom
538278,58896,PRODUTO TESTE,26,09/06/2011 00:00,13.99,10146.0,United Kingdom
540934,58544,PRODUTO TESTE,17,05/09/2011 00:00,48.66,10054.0,United Kingdom
541836,98573,PRODUTO TESTE,45,07/01/2011 00:00,11.85,10112.0,United Kingdom
538255,79181,PRODUTO TESTE,15,12/26/2011 00:00,45.61,10022.0,United Kingdom
543311,46224,PRODUTO TESTE,29,08/05/2011 00:00,21.55,10019.0,United Kingdom
540074,79580,PRODUTO TESTE,11,06/07/2011 00:00,0.53,10191.0,Germany
544671,22689,PRODUTO TESTE,21,06/01/2011 00:00,27.39,10160.0,United Kingdom
536789,35680,PRODUTO TESTE,15,03/25/2011 00:00,31.6,10030.0,United Kingdom
538918,20560,PRODUTO TESTE,9,07/23/2011 00:00,43.53,10056.0,United Kingdom
542491,89726,PRODUTO TESTE,40,07/27/2011 00:00,27.26,10039.0,United Kingdom
544054,12145,PRODUTO TESTE,37,02/04/2011 00:00,5.16,10079.0,United Kingdom
537995,90233,PRODUTO TESTE,33,05/28/2011 00:00,46.38,10058.0,United Kingdom
544822,84903,PRODUTO TESTE,-1,08/24/2011 00:00,28.49,10065.0,United Kingdom
537740,95340,PRODUTO TESTE,8,01/21/2011 00:00,13.94,10105.0,United Kingdom
539745,78930,PRODUTO TESTE,6,12/23/2011 00:00,44.99,10037.0,France
538833,51187,PRODUTO TESTE,34,11/11/2011 00:00,6.49,10176.0,United Kingdom
539818,83041,PRODUTO TESTE,44,08/21/2011 00:00,5.33,10145.0,United Kingdom
544121,98866,PRODUTO TESTE,15,01/06/2011 00:00,26.98,10152.0,Eire
542592,90324,PRODUTO TESTE,13,07/09/2011 00:00,31.43,10033.0,United Kingdom
543168,80641,PRODUTO TESTE,25,11/24/2011 00:00,25.79,10141.0,United Kingdom
538285,79006,PRODUTO TESTE,49,01/09/2011 00:00,46.49,10167.0,United Kingdom
544522,68786,PRODUTO TESTE,15,10/17/2011 00:00,13.51,10035.0,United Kingdom
539919,90260,PRODUTO TESTE,10,11/03/2011 00:00,49.52,10150.0,Germany
541867,48902,PRODUTO TESTE,23,01/28/2011 00:00,1.46,10071.0,United Kingdom
542279,55070,PRODUTO TESTE,45,03/26/2011 00:00,6.37,10157.0,France
541966,85817,PRODUTO TESTE,35,09/22/2011 00:00,9.69,10095.0,United Kingdom
541416,33620,PRODUTO TESTE,23,11/29/2011 00:00,4.44,10160.0,United Kingdom
540320,78771,PRODUTO TESTE,35,10/09/2011 00:00,22.19,10029.0,United Kingdom
541828,19933,PRODUTO TESTE,-5,07/11/2011 00:00,43.34,10077.0,United Kingdom
544146,62699,PRODUTO TESTE,36,08/08/2011 00:00,41.13,10054.0,Germany
539507,13136,PRODUTO TESTE,0,07/11/2011 00:00,37.37,10049.0,United Kingdom
540597,99742,PRODUTO TESTE,16,07/30/2011 00:00,0.87,10061.0,United Kingdom
537620,85779,PRODUTO TESTE,14,10/09/2011 00:00,43.35,10076.0,United Kingdom
539195,32451,PRODUTO TESTE,32,01/19/2011 00:00,20.13,10025.0,United Kingdom
542948,23518,PRODUTO TESTE,8,03/18/2011 00:00,36.72,10141.0,France
541763,67757,PRODUTO TESTE,8,01/22/2011 00:00,36.48,10110.0,United Kingdom
537900,91144,PRODUTO TESTE,43,10/18/2011 00:00,9.29,10165.0,United Kingdom
540915,38901,PRODUTO TESTE,21,09/23/2011 00:00,26.01,10141.0,United Kingdom
543307,96535,PRODUTO TESTE,35,01/20/2011 00:00,46.35,10029.0,United Kingdom
537116,51205,PRODUTO TESTE,27,02/08/2011 00:00,13.52,10013.0,Eire
536557,49755,PRODUTO TESTE,29,04/07/2011 00:00,35.89,10084.0,United Kingdom
539534,40504,PRODUTO TESTE,32,03/30/2011 00:00,47.92,10096.0,United Kingdom
541908,34361,PRODUTO TESTE,31,07/09/2011 00:00,18.35,10048.0,United Kingdom
538819,40109,PRODUTO TESTE,45,07/02/2011 00:00,19.69,10156.0,United Kingdom
543389,25565,PRODUTO TESTE,38,05/11/2011 00:00,22.9,10116.0,Eire
543621,43913,PRODUTO TESTE,11,03/01/2011 00:00,40.55,10149.0,United Kingdom
540792,36079,PRODUTO TESTE,4,08/26/2011 00:00,22.24,10021.0,United Kingdom
539409,15101,PRODUTO TESTE,41,10/16/2011 00:00,24.57,10163.0,United Kingdom
536375,42633,PRODUTO TESTE,15,08/22/2011 00:00,11.5,10041.0,Eire
543393,13587,PRODUTO TESTE,12,10/22/2011 00:00,49.42,10089.0,Eire
544057,26287,PRODUTO TESTE,1,11/30/2011 00:00,44.67,10087.0,United Kingdom
539981,75242,PRODUTO TESTE,25,11/04/2011 00:00,30.21,10164.0,United Kingdom
540648,12264,PRODUTO TESTE,23,08/26/2011 00:00,48.05,10055.0,United Kingdom
542781,37981,PRODUTO TESTE,40,01/19/2011 00:00,34.51,10048.0,United Kingdom
542258,71576,PRODUTO TESTE,36,05/03/2011 00:00,47.98,10067.0,United Kingdom
537217,11909,PRODUTO TESTE,34,06/06/2011 00:00,8.5,10072.0,United Kingdom
542050,76359,PRODUTO TESTE,24,09/18/2011 00:00,11.66,10036.0,France
544321,17333,PRODUTO TESTE,42,11/06/2011 00:00,44.32,10035.0,United Kingdom
542756,14968,PRODUTO TESTE,49,08/22/2011 00:00,21.28,10046.0,United Kingdom
540325,27626,PRODUTO TESTE,39,05/13/2011 00:00,18.87,10093.0,United Kingdom
540708,87430,PRODUTO TESTE,14,10/15/2011 00:00,37.84,10068.0,United Kingdom
538338,14339,PRODUTO TESTE,10,09/11/2011 00:00,31.7,10078.0,United Kingdom
541946,18885,PRODUTO TESTE,-5,10/19/2011 00:00,17.53,10143.0,United Kingdom
538173,95152,PRODUTO TESTE,49,08/04/2011 00:00,20.19,10048.0,Eire
539076,64905,PRODUTO TESTE,35,08/25/2011 00:00,20.71,10181.0,United Kingdom
538385,61151,PRODUTO TESTE,46,05/07/2011 00:00,6.75,10150.0,Germany
539017,13637,PRODUTO TESTE,38,05/26/2011 00:00,11.86,10034.0,United Kingdom
539300,45461,PRODUTO TESTE,18,04/11/2011 00:00,27.11,10062.0,United Kingdom
536746,61875,PRODUTO TESTE,2,04/04/2011 00:00,39.2,10036.0,United Kingdom
542457,57943,PRODUTO TESTE,-3,08/27/2011 00:00,21.24,10054.0,France
539968,56918,PRODUTO TESTE,38,05/21/2011 00:00,19.48,10073.0,United Kingdom
544546,20153,PRODUTO TESTE,11,02/18/2011 00:00,32.7,10026.0,United Kingdom
537627,98999,PRODUTO TESTE,15,01/13/2011 00:00,8.28,10002.0,United Kingdom
542021,73165,PRODUTO TESTE,40,11/10/2011 00:00,19.35,10087.0,United Kingdom
537612,31741,PRODUTO TESTE,21,06/08/2011 00:00,10.8,10140.0,United Kingdom
540924,97262,PRODUTO TESTE,47,07/30/2011 00:00,32.76,10060.0,United Kingdom
540417,37133,PRODUTO TESTE,25,11/27/2011 00:00,6.06,10172.0,United Kingdom
540037,21759,PRODUTO TESTE,40,02/10/2011 00:00,22.67,10073.0,United Kingdom
541892,90371,PRODUTO TESTE,1,12/09/2011 00:00,30.01,10180.0,United Kingdom
543453,23733,PRODUTO TESTE,16,09/14/2011 00:00,41.77,10047.0,United Kingdom
538850,15477,PRODUTO TESTE,5,08/22/2011 00:00,36.37,10107.0,United Kingdom
543646,66579,PRODUTO TESTE,-2,06/07/2011 00:00,47.17,10152.0,United Kingdom
537663,33761,PRODUTO TESTE,49,09/15/2011 00:00,34.15,10011.0,France
538637,23673,PRODUTO TESTE,23,03/16/2011 00:00,17.78,10186.0,United Kingdom
538796,19212,PRODUTO TESTE,14,04/21/2011 00:00,11.97,10072.0,United Kingdom
544580,21344,PRODUTO TESTE,15,12/17/2011 00:00,3.3,10099.0,France
537067,96487,PRODUTO TESTE,8,04/11/2011 00:00,14.24,10125.0,United Kingdom
539556,70342,PRODUTO TESTE,1,09/20/2011 00:00,7.27,10128.0,United Kingdom
539819,85853,PRODUTO TESTE,45,12/06/2011 00:00,18.78,10004.0,United Kingdom
543200,65678,PRODUTO TESTE,0,08/05/2011 00:00,35.28,10173.0,United Kingdom
540373,58900,PRODUTO TESTE,16,04/19/2011 00:00,34.76,10124.0,United Kingdom
544701,29596,PRODUTO TESTE,3,11/06/2011 00:00,16.25,10199.0,United Kingdom
542662,97056,PRODUTO TESTE,46,10/29/2011 00:00,25.67,10094.0,United Kingdom
542332,84085,PRODUTO TESTE,6,07/18/2011 00:00,11.23,10122.0,United Kingdom
542776,57547,PRODUTO TESTE,16,02/11/2011 00:00,25.4,10088.0,France
537453,19472,PRODUTO TESTE,36,06/11/2011 00:00,25.75,10177.0,United Kingdom
540041,78412,PRODUTO TESTE,26,06/07/2011 00:00,15.41,10166.0,United Kingdom
541275,39931,PRODUTO TESTE,15,03/11/2011 00:00,13.34,10181.0,United Kingdom
537876,28824,PRODUTO TESTE,26,05/27/2011 00:00,48.99,10100.0,United Kingdom
537068,76497,PRODUTO TESTE,19,02/25/2011 00:00,27.09,10158.0,United Kingdom
537221,85341,PRODUTO TESTE,10,09/10/2011 00:00,28.32,10071.0,United Kingdom
543102,65250,PRODUTO TESTE,27,06/07/2011 00:00,0.89,10092.0,Germany
541911,16657,PRODUTO TESTE,15,09/24/2011 00:00,9.5,10152.0,United Kingdom
538531,64005,PRODUTO TESTE,47,06/16/2011 00:00,18.15,10016.0,United Kingdom
542634,92696,PRODUTO TESTE,20,09/18/2011 00:00,48.32,10142.0,United Kingdom
542256,71763,PRODUTO TESTE,36,09/25/2011 00:00,9.17,10003.0,United Kingdom
543348,33892,PRODUTO TESTE,7,02/28/2011 00:00,15.51,10116.0,United Kingdom
544190,68180,PRODUTO TESTE,30,06/11/2011 00:00,49.51,10095.0,United Kingdom
543940,32409,PRODUTO TESTE,25,10/01/2011 00:00,24.31,10093.0,United Kingdom
537629,88683,PRODUTO TESTE,35,08/05/2011 00:00,16.26,10098.0,United Kingdom
542923,86120,PRODUTO TESTE,20,03/22/2011 00:00,31.9,10098.0,United Kingdom
539535,61188,PRODUTO TESTE,34,10/31/2011 00:00,25.07,10081.0,United Kingdom
539628,22173,PRODUTO TESTE,-2,03/14/2011 00:00,47.89,10090.0,United Kingdom
541824,46115,PRODUTO TESTE,32,12/29/2011 00:00,4.62,10113.0,United Kingdom
541419,20872,PRODUTO TESTE,36,09/16/2011 00:00,39.63,10152.0,United Kingdom
539776,78947,PRODUTO TESTE,22,04/28/2011 00:00,14.31,10110.0,United Kingdom
544995,71258,PRODUTO TESTE,-4,03/13/2011 00:00,40.43,10128.0,United Kingdom
537573,33331,PRODUTO TESTE,26,11/26/2011 00:00,42.46,10167.0,United Kingdom
536872,87062,PRODUTO TESTE,37,07/11/2011 00:00,42.54,10197.0,United Kingdom
536261,78362,PRODUTO TESTE,20,10/22/2011 00:00,43.4,10021.0,United Kingdom
543328,94273,PRODUTO TESTE,0,10/31/2011 00:00,36.05,10142.0,United Kingdom
539659,35198,PRODUTO TESTE,16,01/25/2011 00:00,7.55,10045.0,United Kingdom
539936,25723,PRODUTO TESTE,49,09/07/2011 00:00,3.07,10039.0,United Kingdom
541842,53233,PRODUTO TESTE,9,05/02/2011 00:00,17.37,10158.0,Germany
539918,33862,PRODUTO TESTE,24,11/28/2011 00:00,25.01,10013.0,United Kingdom
541165,76526,PRODUTO TESTE,14,03/21/2011 00:00,15.48,10169.0,Eire
